symbol,date,close,volume,average_volume_20d,volume_ratio,return_5d,z_return,z_volume,anomaly_score,return_60d,z_momentum,fwd_5,fwd_20,fwd_60,label,event,first_trigger,direction,quiet,momentum,price_anomaly,volume_anomaly,institutional,fundamental,options,retail
AMAT,2026-06-11,552.64,12427700.0,8725655.0,1.4242713011229529,0.10153478174207686,1.2750486208014251,0.7948181328453396,2.0698667536467648,0.5679509731600749,1.784314708642539,0.11665822235089762,0.04116603937463803,-0.14448827446438905,0.0,True,True,1,False,1.784314708642539,1.2750486208014251,0.7948181328453396,,,,
AMAT,2026-07-17,529.66,10326500.0,12389385.0,0.8334957707747398,-0.12089626556016608,-2.026538633270219,-0.4105188921166051,2.437057525386824,0.3431897141987674,0.17020090720197736,0.01244194388853237,-0.042442321489257195,,0.0,True,True,-1,False,0.17020090720197736,-2.026538633270219,-0.4105188921166051,,,,
AMAT,2026-08-14,507.18,13132300.0,7579455.0,1.7326179784694282,-0.05927959342656819,-1.0916026984291616,1.4042726126470153,2.495875311076177,0.24641812685851905,-0.3417204963489291,-0.02929926258921889,-0.16359083560077292,,0.0,True,True,-1,False,-0.3417204963489291,-1.0916026984291616,1.4042726126470153,,,,
AMAT,2026-09-03,435.91,5999200.0,7276935.0,0.8244130255389116,-0.09629737125798155,-1.6004566914109368,-0.43522788737735607,2.0356845787882927,-0.12680034454438005,-2.257430796406674,0.04721158037209516,,,,True,True,-1,False,-2.257430796406674,-1.6004566914109368,-0.43522788737735607,,,,
AMAT,2026-09-15,421.17,5630600.0,6434180.0,0.8751076283224902,-0.10918166627889758,-1.746629138175032,-0.3188596813834342,2.065488819558466,-0.3175122749590834,-3.0785377446851303,0.12177980387966847,,,,True,True,-1,False,-3.0785377446851303,-1.746629138175032,-0.3188596813834342,,,,
AMD,2025-01-27,115.01,61067900.0,35523580.0,1.719080678242452,-0.05310390251934782,-0.7094251391055811,1.9377926200564333,2.6472177591620145,-0.28082791395697837,,-0.006434223111033921,-0.09607860186070782,-0.21406834188331447,0.0,True,True,-1,False,,-0.7094251391055811,1.9377926200564333,,,,
AMD,2025-02-04,119.5,69412100.0,38970915.0,1.7811257446739446,0.046684768327932114,1.2937328344848644,2.1132440951100837,3.406976929594948,-0.15643089086545248,,-0.07029288702928871,-0.14920502092050203,-0.1912133891213389,0.0,True,True,1,False,,1.2937328344848644,2.1132440951100837,,,,
AMD,2025-02-14,113.1,32477200.0,42370540.0,0.766504273960162,0.05150613611007793,1.424105989496431,-0.6719473036100534,2.0960532931064844,-0.16160118606375096,,-0.044120247568523396,-0.07524314765694073,-0.0056587091069849604,0.0,True,True,1,False,,1.424105989496431,-0.6719473036100534,,,,
AMD,2025-02-26,104.74,29178200.0,41394440.0,0.7048821049396972,-0.08675560205772082,-1.374870822119315,-0.7874677648865233,2.1623385870058383,-0.23947139122857974,,-0.02931067405002863,0.052033607026923834,0.05699828145885055,1.0,True,True,-1,False,,-1.374870822119315,-0.7874677648865233,,,,
AMD,2025-03-17,104.59,43689500.0,34750475.0,1.2572346133398176,0.08237607368312116,2.075364740689348,0.666689844019905,2.742054584709253,-0.17444155024074504,,0.0885361889281957,-0.09647193804379006,0.15823692513624632,0.0,True,True,1,False,,2.075364740689348,0.666689844019905,,,,
AMD,2025-04-24,94.47,33681900.0,46387480.0,0.7260989387653738,0.06999660210669378,1.3881928179701577,-0.7511687567342135,2.1393615747043713,-0.17254970657791013,0.9383092779591001,0.023076108817614127,0.1719064253202074,0.6377686037895629,1.0,True,True,1,False,0.9383092779591001,1.3881928179701577,-0.7511687567342135,,,,
AMD,2025-06-09,121.73,55437700.0,38887625.0,1.4255871887264908,0.06193841053825366,1.0127790809274466,1.0170592378433918,2.0298383187708384,0.24075017837121604,3.0791634082946295,0.03828144253676169,0.13702456255647744,0.32908896738683957,1.0,True,True,1,False,3.0791634082946295,1.0127790809274466,1.0170592378433918,,,,
AMD,2025-07-15,155.61,93370100.0,56390450.0,1.6557785937157798,0.12908141053548117,1.8823916991755076,1.4426181279233126,3.32500982709882,0.7624872579001019,3.442711676305601,-0.0057194267720585,0.12428507165349245,0.5137844611528821,1.0,True,True,1,False,3.442711676305601,1.8823916991755076,1.4426181279233126,,,,
AMD,2025-07-28,173.66,68267800.0,48910190.0,1.3957786710703843,0.10611464968152862,1.4880403655038332,0.8568027514149508,2.344843116918784,0.7838726245505907,2.632330712359415,0.017966140734769098,-0.05931129793850043,0.3706668202234251,0.0,True,True,1,False,2.632330712359415,1.4880403655038332,0.8568027514149508,,,,
AMD,2025-09-05,151.14,78256000.0,52824500.0,1.4814338043900084,-0.10345236682880543,-1.5219227944656273,1.0495793912568219,2.571502185722449,0.2263875365141188,0.44479482988976116,0.04915971946539632,0.08951965065502177,0.4540161439724759,1.0,True,True,-1,False,0.44479482988976116,-1.5219227944656273,1.0495793912568219,,,,
AMD,2025-09-18,157.92,84549500.0,42786665.0,1.976071282956968,0.014453651956060964,0.1826060669072183,2.2332038626295327,2.415809929536751,0.14079318066892998,0.1821335046576651,0.021213272543059825,0.48530901722391095,0.3347264437689972,1.0,True,True,1,False,0.1821335046576651,0.1826060669072183,2.2332038626295327,,,,
AMD,2025-10-06,203.71,248859600.0,43692810.0,5.69566480160008,0.26245661874070403,3.8260992724953726,11.06709450621377,14.893193778709144,0.39127168419614833,0.9059339236415964,0.06239261695547582,0.2746060576309457,0.05129841441264538,1.0,True,True,1,False,0.9059339236415964,3.8260992724953726,11.06709450621377,,,,
AMD,2025-10-29,264.33,49335600.0,81539005.0,0.6050552125329467,0.14811275680840907,1.6369624050294513,-0.8467266179086734,2.4836890229381248,0.5164362342952211,1.1946115572639568,-0.030265198804524607,-0.18949797601482987,-0.04653274316195655,0.0,True,True,1,False,1.1946115572639568,1.6369624050294513,-0.8467266179086734,,,,
AMD,2025-11-19,223.55,52093400.0,54919110.0,0.9485477823657376,-0.1365058519062149,-1.843750436046391,-0.17557216715722065,2.019322603203612,0.3416756691873726,0.6188746800310752,-0.04164616416908973,-0.10060389174681283,-0.10480876761350932,0.0,True,True,-1,False,0.6188746800310752,-1.843750436046391,-0.17557216715722065,,,,
AMD,2025-12-24,215.04,7956800.0,32680985.0,0.2434687938567335,0.08545757407500876,0.8493813453230106,-1.4589803135186927,2.3083616588417035,0.3291303541628037,0.5246263178060538,0.0392020089285714,0.1686662946428572,-0.044968377976190466,1.0,True,True,1,False,0.5246263178060538,0.8493813453230106,-1.4589803135186927,,,,
AMD,2026-01-13,220.97,56894900.0,27398540.0,2.07656685356227,0.030884068112899454,0.19984213554114058,2.020652034971509,2.2204941705126493,-0.057938267394270104,-0.7221758765716733,0.13047019957460293,-0.03344345386251524,0.10892881386613573,0.0,True,True,1,False,-0.7221758765716733,0.19984213554114058,2.020652034971509,,,,
AMD,2026-02-04,200.19,107173300.0,39033555.0,2.7456710002458142,-0.20792118382527502,-2.6450833913012484,3.1992292054476437,5.8443125967488925,-0.1578039545645772,-1.1111814320844273,0.06688645786502834,-0.0036964883360807166,0.8009890603926271,0.0,True,True,-1,False,-1.1111814320844273,-2.6450833913012484,3.1992292054476437,,,,
AMD,2026-02-24,213.84,81367000.0,39198820.0,2.075751259859353,0.05298404569627735,0.4197398179036375,1.9451550241183526,2.36489484202199,0.03740358026488133,-0.5010790282193099,-0.10704264870931546,-0.039609053497942415,1.0930602319491207,0.0,True,True,1,False,-0.5010790282193099,0.4197398179036375,1.9451550241183526,,,,
AMD,2026-04-16,278.26,64850800.0,33819235.0,1.9175714648779016,0.17587897227856653,1.8215783891446014,1.7417699259370536,3.563348315081655,0.19981027940669205,-0.0632387147573796,0.09728311650973898,0.6161144253575792,0.9698483432760727,1.0,True,True,1,False,-0.0632387147573796,1.8215783891446014,1.7417699259370536,,,,
AMD,2026-05-06,421.39,87732200.0,42183905.0,2.079755300036827,0.25000741597698073,2.5363838462823907,1.981664241865884,4.518048088148275,0.9508796296296296,2.7178761435059084,0.05721540615581766,0.24160516386245545,0.15009848359002342,1.0,True,True,1,False,2.7178761435059084,2.5363838462823907,1.981664241865884,,,,
AMD,2026-06-05,466.38,46900600.0,34183995.0,1.3720046472040497,-0.0963379190079442,-1.3925232307290714,0.6677051976441251,2.0602284283731964,1.276912561636479,2.3703178592523204,0.09689523564475322,0.10662978686907665,-0.014516059865345765,1.0,True,True,-1,False,2.3703178592523204,-1.3925232307290714,0.6677051976441251,,,,
AMD,2026-06-26,521.58,52705100.0,31028130.0,1.6986231526037825,-0.029383850977910853,-0.6382023608480806,1.4038656622379857,2.0420680230860664,1.5639286240967412,2.4149087426043994,0.05841865102189492,-0.051056405537022176,0.19592392346332277,0.0,True,True,-1,False,2.4149087426043994,-0.6382023608480806,1.4038656622379857,,,,
AMD,2026-07-28,454.62,36315500.0,27173340.0,1.3364385828168344,-0.164961519387249,-2.0067659157493756,0.6811369473264663,2.687902863075842,0.28246212869192355,-0.3499748963973266,0.14068892701596947,0.054023140205006426,,1.0,True,True,-1,False,-0.3499748963973266,-2.0067659157493756,0.6811369473264663,,,,
AMD,2026-08-21,473.25,14343900.0,27190425.0,0.5275349686516485,-0.0799782266373763,-1.080455318762227,-0.9257464531975704,2.0062017719597973,-0.04498123259474518,-0.920441889612926,-0.016207078711040657,0.3006233491811938,,1.0,True,True,-1,False,-0.920441889612926,-1.080455318762227,-0.9257464531975704,,,,
AMD,2026-09-18,559.82,31867300.0,18226435.0,1.7484110304620732,0.08464921628271949,0.5742317257234124,1.5654364771277185,2.139668202851131,0.07711548081733177,-0.6091771418308611,,,,,True,True,1,False,-0.6091771418308611,0.5742317257234124,1.5654364771277185,,,,
AMZN,2025-01-22,235.01,41448200.0,32076285.0,1.292175823977122,0.07921565025716393,1.811351023969698,0.5550560185306479,2.366407042500346,0.27231876996372684,,0.00876558444321529,-0.05161482490106806,-0.2655206161439938,0.0,True,True,1,False,,1.811351023969698,0.5550560185306479,,,,
AMZN,2025-02-07,229.15,77539300.0,34889745.0,2.2224094787737774,-0.03588858970043751,-1.3527028617181627,2.5455641216329234,3.8982669833510863,0.10073013738111247,,-0.00205105825878249,-0.15103643901374653,-0.19262491817586735,0.0,True,True,-1,False,,-1.3527028617181627,2.5455641216329234,,,,
AMZN,2025-02-21,216.58,55323900.0,36651825.0,1.5094446183784846,-0.05986022485566689,-1.8900873771037028,1.0124464172671501,2.9025337943708527,0.09174311926605516,,-0.01985409548434769,-0.0940530058177117,-0.04811155231323305,0.0,True,True,-1,False,,-1.8900873771037028,1.0124464172671501,,,,
AMZN,2025-03-25,205.71,31171200.0,47484035.0,0.6564564279341467,0.06684991183487199,1.6717983511269319,-0.9520372736188366,2.6238356247457686,-0.10189914865749838,-1.4532582002763728,-0.0658208157114385,-0.12206504302172971,0.019347625297749138,0.0,True,True,1,False,-1.4532582002763728,1.6717983511269319,-0.9520372736188366,,,,
AMZN,2025-05-12,208.64,75205000.0,47432320.0,1.585522276793545,0.11961363026562921,2.6296942772198384,1.1937495824163913,3.82344385963623,-0.0943265182098364,-0.5264897544060549,-0.011886503067484622,0.042992714723926406,0.06944976993865026,0.0,True,True,1,False,-0.5264897544060549,2.6296942772198384,1.1937495824163913,,,,
AMZN,2025-06-20,209.69,75350700.0,36193490.0,2.0818854440397985,-0.016647908459951233,-0.455152766502023,2.488846527570028,2.9439992940720514,0.019347625297749138,0.10891295885953366,0.06490533644904395,0.09351900424436077,0.11617149124898662,1.0,True,True,-1,False,0.10891295885953366,-0.455152766502023,2.488846527570028,,,,
AMZN,2025-07-31,234.11,104357300.0,35620115.0,2.9297294520245094,0.008095422641346994,0.055668815009276285,4.392386017105172,4.4480548321144475,0.25629192379930243,1.2720952129329903,-0.046901029430609587,-0.010721455725940854,-0.042287813421041376,0.0,True,True,1,False,1.2720952129329903,0.055668815009276285,4.392386017105172,,,,
