universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base,trial_id,phase,mode,val_hold_days,val_funding,val_syms_n,val_syms_pos
stocks,F6,"F6:orb(or_min=30, target_r=2.0)",standard_fee,3.7,15.0,72,41.0,-13.022936634241823,-0.1808741199200253,0.6223579144419019,0.4305555555555556,34,26.0,-3.516669885000353,-0.1034314672058927,-0.1034314672058927,0.6204722459288067,0.4117647058823529,"[-0.30965354779987747, 0.10714457007083737]",0.826,-5.220302531146837,-5.332471707443155,1.0,3.0,3.0,-4.090689193132697,0.5740193081323433,15.0,19.0,0.6807200009109178,6.29874925659289,246.77310480490195,90.0535549801956,83.21070494083618,True,2026-06-05 14:37:31.823945+00:00,0.1427987324951446,10.715036554135722,F6_orb_91048706_standard_fee.parquet,"{'xyz:GOOGL': 0.16, 'xyz:META': -0.7, 'xyz:MU': -0.49, 'xyz:NVDA': -0.61, 'xyz:SNDK': -1.87}",1.0,,83,1-2,,,,,
stocks,F6,"F6:orb(or_min=30, target_r=None)",standard_fee,3.5,11.0,60,41.0,-15.924652735382878,-0.265410878923048,0.5128025695146102,0.4166666666666667,29,26.0,-3.125511244553066,-0.1077762498121747,-0.1077762498121747,0.6309249430851691,0.3793103448275862,"[-0.32904658891370575, 0.1581664686939677]",0.793,-5.3097339894601205,-5.3097339894601205,1.0,3.0,3.0,-4.556393185234458,1.4308819406813922,13.0,16.0,0.5810038170707261,6.622760793871767,291.90997541666667,90.2591264440072,80.7001474801424,True,2026-06-05 14:37:31.823945+00:00,0.1437186956966165,10.509465090324127,F6_orb_1320256_standard_fee.parquet,"{'xyz:GOOGL': -1.01, 'xyz:META': -0.7, 'xyz:MU': -0.69, 'xyz:NVDA': 0.3, 'xyz:SNDK': -1.02}",1.0,,84,1-2,,,,,
stocks,F6,"F6:orb(or_min=60, target_r=2.0)",standard_fee,3.6,4.0,55,41.0,-4.896127449855658,-0.0890204990882847,0.7874950196861634,0.4727272727272727,39,27.0,-12.262796417265363,-0.3144306773657785,-0.3144306773657785,0.2825065936494496,0.358974358974359,"[-0.4912463556150824, -0.11965292815005042]",1.0,-13.362380589090492,-13.165056524724951,0.0,3.0,3.0,-5.290902756989469,-6.971893660275895,19.0,20.0,1.2570707443894011,12.262796417265362,193.16130884444445,91.2378433218462,82.48934350349724,True,2026-07-08 15:22:26.528188+00:00,0.1278748850045998,10.046643498854904,F6_orb_56923557_standard_fee.parquet,"{'xyz:GOOGL': -0.99, 'xyz:META': -0.98, 'xyz:MU': 0.13, 'xyz:NVDA': -1.92, 'xyz:SNDK': -8.51}",1.0,,85,1-2,,,,,
stocks,F6,"F6:orb(or_min=60, target_r=None)",standard_fee,3.7,4.0,51,41.0,-5.190093717657261,-0.1017665434834757,0.7665355317701634,0.4705882352941176,36,27.0,-12.281397761100411,-0.3411499378083447,-0.3411499378083447,0.2663158054132946,0.3611111111111111,"[-0.5136757764988167, -0.13345688082879495]",0.998,-13.828077656112352,-13.828077656112352,0.0,3.0,3.0,-4.955516161132628,-7.325881599967785,17.0,19.0,1.273140972152152,12.281397761100411,210.92575702175924,91.0706316978923,82.1767758918606,True,2026-06-24 16:37:31.960611+00:00,0.1279771031380967,10.213855122808807,F6_orb_89930649_standard_fee.parquet,"{'xyz:GOOGL': -0.35, 'xyz:META': -1.85, 'xyz:MU': 0.32, 'xyz:NVDA': -2.48, 'xyz:SNDK': -7.93}",1.0,,86,1-2,,,,,
stocks,B0,B0:baseline_session_long(),standard_fee,3.6,93.0,43,42.0,1.5865194240124647,0.0368958005584294,1.1927948633666918,0.4883720930232558,26,26.0,-1.5605316071338056,-0.0600204464282232,-0.0600204464282232,0.613346209931047,0.3461538461538461,"[-0.18408444998202003, 0.060505578661889915]",0.818,-2.521221576481147,-2.521221576481147,0.0,3.0,3.0,-1.5605316071338056,0.0,26.0,0.0,0.4199481102919007,1.6965477260804347,360.9113576557692,99.82621075040734,99.82621075040734,False,,0.1595625063886333,2.57159838092376,B0_baseline_session_long_5922197_standard_fee.parquet,"{'xyz:MU': -1.27, 'xyz:NVDA': 0.81, 'xyz:SNDK': -1.1}",1.0,,87,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",base,3.9,1.0,36,35.0,23.22100809876692,0.6450280027435255,3.644520185030742,0.5555555555555556,25,24.0,-0.2368773018624672,-0.0094750920744986,-0.0094750920744986,0.954450850807464,0.48,"[-0.21438407630663053, 0.18557480703337498]",0.565,-1.184934205293406,-1.184934205293406,1.0,3.0,3.0,-0.1859832427385347,-0.0508940591239326,12.0,13.0,0.1964446406945587,2.565682069634511,289.24587295733335,122.83624235506716,122.83624235506716,False,,0.1169375447204334,3.0370005419786708,F1b_ma_trend_99250138_base.parquet,"{'xyz:GOOGL': 1.56, 'xyz:META': -0.33, 'xyz:MU': 1.41, 'xyz:NVDA': -1.69, 'xyz:SNDK': -1.19}",2.0,,88,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",base,3.9,2.0,23,22.0,0.2927063271227336,0.0127263620488145,1.038187523074837,0.5217391304347826,18,18.0,-2.9933511835244606,-0.1662972879735811,-0.1662972879735811,0.5890611804926391,0.3333333333333333,"[-0.5703318756431731, 0.23624584936360807]",0.786,-5.126598616783268,-5.126598616783268,1.0,3.0,3.0,-2.552010869934626,-0.4413403135898357,6.0,12.0,0.2009977153750548,4.093237429028953,209.0974392287037,97.2993551435983,97.2993551435983,False,,0.0604109168966574,5.160829069181744,F1b_ma_trend_2918084_base.parquet,"{'xyz:GOOGL': 2.51, 'xyz:META': -1.06, 'xyz:MU': -0.41, 'xyz:NVDA': -2.74, 'xyz:SNDK': -1.29}",1.0,,89,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,4.7,2.0,13,13.0,-0.2223034783789089,-0.0171002675676083,0.891850777503504,0.4615384615384615,12,12.0,0.4752583720661693,0.0396048643388474,0.0396048643388474,1.4478937745645126,0.5833333333333334,"[-0.10985656439875227, 0.216523167827286]",0.335,-0.2876183744673105,-0.2876183744673105,1.0,3.0,3.0,-0.1023768521360161,0.5776352242021853,4.0,8.0,0.1874085531508175,0.5833577014331421,179.1813051152778,100.2529548936873,100.2529548936873,False,,0.0290299499131145,1.6678270308224654,F1b_ma_trend_29923525_base.parquet,"{'xyz:GOOGL': 0.67, 'xyz:META': 0.13, 'xyz:MU': -0.62, 'xyz:NVDA': 0.3}",3.0,,90,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,4.5,0.0,3,3.0,0.191309385055315,0.0637697950184383,1.886250974804444,0.6666666666666666,3,3.0,-0.3559985816690187,-0.1186661938896729,-0.1186661938896729,0.1071849848025125,0.3333333333333333,,,-0.3987372250793443,-0.3987372250793443,1.0,3.0,3.0,0.0427386434103255,-0.3987372250793443,1.0,2.0,1.1960395403646007,0.3987372250793443,79.65485235555555,99.83531080338628,99.83531080338628,False,,0.0043953797403659,0.614600891799185,F1b_ma_trend_27423441_base.parquet,"{'xyz:GOOGL': 0.04, 'xyz:MU': -0.4}",1.0,,91,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",adverse,4.1,1.0,36,35.0,21.98670324267738,0.6107417567410383,3.527340859059422,0.5555555555555556,25,24.0,-0.956148351544239,-0.0382459340617695,-0.0382459340617695,0.8244521811897663,0.48,"[-0.24011170484074704, 0.15477955881563907]",0.681,-1.8471949052334875,-1.8471949052334875,1.0,3.0,3.0,-0.4127282699087667,-0.5434200816354722,12.0,13.0,0.3537555197152612,2.7235501356629435,289.24587295733335,120.87561221664704,120.87561221664704,False,,0.1169375447204334,3.00419948913013,F1b_ma_trend_99250138_adverse.parquet,"{'xyz:GOOGL': 1.38, 'xyz:META': -0.67, 'xyz:MU': 1.34, 'xyz:NVDA': -1.77, 'xyz:SNDK': -1.23}",2.0,,92,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",adverse,4.2,2.0,23,22.0,-0.529863559542856,-0.0230375460670806,0.9323335771810258,0.5217391304347826,18,18.0,-3.354291257302497,-0.1863495142945831,-0.1863495142945831,0.5390156612632012,0.3333333333333333,"[-0.5690778235296509, 0.1945763137917288]",0.832,-5.312831517882001,-5.312831517882001,1.0,3.0,3.0,-2.5239689705554813,-0.830322286747017,6.0,12.0,0.3490912591785532,4.126920659424078,209.0974392287037,96.11584518315463,96.11584518315463,False,,0.0604109168966574,5.631829688139462,F1b_ma_trend_2918084_adverse.parquet,"{'xyz:GOOGL': 2.19, 'xyz:META': -1.06, 'xyz:MU': -0.41, 'xyz:NVDA': -2.76, 'xyz:SNDK': -1.32}",1.0,,93,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",adverse,4.5,2.0,13,13.0,-0.388770030842317,-0.0299053869878705,0.8160518365975173,0.4615384615384615,12,12.0,0.259460452783676,0.0216217043986396,0.0216217043986396,1.2367514118024974,0.5833333333333334,"[-0.12115902048473406, 0.18977594236799367]",0.418,-0.4572471501137054,-0.4572471501137054,1.0,3.0,3.0,-0.1567337927720668,0.4161942455557428,4.0,8.0,0.3368873258607929,0.5890076667710143,179.1813051152778,99.87069042194138,99.87069042194138,False,,0.0290299499131145,1.7759105921818872,F1b_ma_trend_29923525_adverse.parquet,"{'xyz:GOOGL': 0.52, 'xyz:META': 0.11, 'xyz:MU': -0.63, 'xyz:NVDA': 0.26}",3.0,,94,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",adverse,4.6,0.0,3,3.0,0.1581690252687186,0.0527230084229062,1.722499784384365,0.6666666666666666,3,3.0,-0.3891684822662848,-0.1297228274220949,-0.1297228274220949,0.0504649651633123,0.3333333333333333,,,-0.4098516305227417,-0.4098516305227417,1.0,3.0,3.0,0.0206831482564569,-0.4098516305227417,1.0,2.0,3.934295911413545,0.4098516305227417,79.65485235555555,99.76900054300242,99.76900054300242,False,,0.0043953797403659,0.6287707619706424,F1b_ma_trend_27423441_adverse.parquet,"{'xyz:GOOGL': 0.02, 'xyz:MU': -0.41}",1.0,,95,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",standard_fee,3.9,1.0,36,35.0,16.2855588098141,0.4523766336059471,2.7654029126170694,0.5277777777777778,25,24.0,-2.766518970139789,-0.1106607588055915,-0.1106607588055915,0.5530406221864954,0.44,"[-0.30752101296991646, 0.07567964467414538]",0.874,-3.533076662589862,-3.533076662589862,1.0,3.0,3.0,-1.2284656898605937,-1.538053280279196,12.0,13.0,0.9846194289029292,3.3949495689901816,289.24587295733335,113.30997456227855,113.30997456227855,False,,0.1169375447204334,3.3954836594389377,F1b_ma_trend_99250138_standard_fee.parquet,"{'xyz:GOOGL': 0.85, 'xyz:META': -1.22, 'xyz:MU': 1.16, 'xyz:NVDA': -2.13, 'xyz:SNDK': -1.42}",2.0,,96,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",standard_fee,4.0,2.0,23,22.0,-2.379783417872324,-0.1034688442553184,0.7136196462522956,0.4782608695652174,18,18.0,-4.706646011951849,-0.2614803339973249,-0.2614803339973249,0.4012663262891256,0.2777777777777778,"[-0.6196158314279926, 0.0920681790697567]",0.93,-6.354525888474747,-6.354525888474747,0.0,3.0,3.0,-2.776049901974914,-1.9305961099769364,6.0,12.0,0.9225391623222964,5.360391851384518,209.0974392287037,92.91357057017586,92.91357057017586,False,,0.0604109168966574,8.045372072629775,F1b_ma_trend_2918084_standard_fee.parquet,"{'xyz:GOOGL': 1.4, 'xyz:META': -1.25, 'xyz:MU': -0.47, 'xyz:NVDA': -2.95, 'xyz:SNDK': -1.44}",1.0,,97,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",standard_fee,4.6,3.0,13,13.0,-0.8391901743302734,-0.0645530903330979,0.6399082597254827,0.3846153846153846,11,11.0,-0.4423449325606546,-0.0402131756873322,-0.0402131756873322,0.6573097418963615,0.5454545454545454,"[-0.19352169397331676, 0.13741538313435583]",0.686,-1.0549157451394624,-1.0549157451394624,1.0,3.0,3.0,-0.3487580049073834,-0.0935869276532714,3.0,8.0,1.2661067978547171,0.8114873800541218,184.571615139394,98.71846489310909,98.71846489310909,False,,0.0282122048451395,2.1648084151065348,F1b_ma_trend_29923525_standard_fee.parquet,"{'xyz:GOOGL': 0.09, 'xyz:META': 0.05, 'xyz:MU': -0.7, 'xyz:NVDA': 0.12}",3.0,,98,1-2,,,,,
stocks,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",standard_fee,4.4,0.0,3,3.0,0.0517770005014238,0.0172590001671412,1.2208236754039663,0.6666666666666666,3,3.0,-0.5166074569057122,-0.1722024856352374,-0.1722024856352374,0.0,0.0,,,-0.4626156408716671,-0.4626156408716671,0.0,3.0,3.0,-0.053991816034045,-0.4626156408716672,1.0,2.0,,0.5166074569057122,79.65485235555555,99.53516954359571,99.53516954359571,False,,0.0043953797403659,0.7510796003781195,F1b_ma_trend_27423441_standard_fee.parquet,"{'xyz:GOOGL': -0.05, 'xyz:MU': -0.46}",0.0,,99,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base+prox0.5,4.2,18.0,88,41.0,-22.26073471478356,-0.2529628944861768,0.5643066759611144,0.3636363636363636,47,27.0,4.597865966377885,0.0978269354548486,0.0978269354548486,1.2389545479393032,0.3617021276595745,"[-0.3308852849044009, 0.7236006057369243]",0.388,-3.545159926620803,-3.545159926620803,1.0,3.0,3.0,8.253213020470916,-3.65534705409303,26.0,21.0,0.1018304215503213,11.942079282290592,184.05049045567367,90.96597491896496,82.60592475019855,True,2026-06-19 16:37:32.574765+00:00,0.1532249821118266,14.155589771508645,F4_channel_bo_37269391_base+prox0.5.parquet,"{'xyz:GOOGL': 4.45, 'xyz:META': 0.61, 'xyz:MU': -2.19, 'xyz:NVDA': -2.94, 'xyz:SNDK': 4.68}",3.0,,100,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base+prox0.5,4.1,18.0,73,41.0,-14.345009054613858,-0.1965069733508747,0.6507616072694455,0.3972602739726027,42,27.0,-1.542774865870235,-0.0367327349016722,-0.0367327349016722,0.9093918151608468,0.4047619047619047,"[-0.35104908590105677, 0.4172131889768323]",0.617,-7.464938836801413,-7.464938836801413,1.0,3.0,3.0,0.0110404839933191,-1.553815349863553,23.0,19.0,0.150110285826885,9.299613630136792,213.80403083412705,95.38740607156244,84.96200758516602,True,2026-06-26 14:07:26.333440+00:00,0.1551671266482674,10.300617084150986,F4_channel_bo_64914212_base+prox0.5.parquet,"{'xyz:GOOGL': 3.25, 'xyz:META': -0.39, 'xyz:MU': -1.66, 'xyz:NVDA': -2.03, 'xyz:SNDK': -0.71}",1.0,,101,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base+prox0.5,4.6,3.0,48,41.0,3.068883981774092,0.0639350829536269,1.2239904866282738,0.4375,29,26.0,-3.459471961513612,-0.1192921366039176,-0.1192921366039176,0.5795311608472288,0.4482758620689655,"[-0.31570777938663785, 0.1270997783089997]",0.839,-5.100064969928605,-5.100064969928605,0.0,3.0,3.0,0.0674095593065197,-3.5268815208201323,12.0,17.0,0.1463227711994314,3.720590755371218,276.34716802471263,99.44753119721764,99.44753119721764,False,,0.1329857916794439,3.7205907553712336,F4_channel_bo_60575324_base+prox0.5.parquet,"{'xyz:GOOGL': -1.27, 'xyz:MU': -0.44, 'xyz:NVDA': -2.61, 'xyz:SNDK': 0.86}",1.0,,102,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base+prox0.5,4.6,2.0,45,41.0,3.211300331412393,0.071362229586942,1.23128267530699,0.5333333333333333,25,23.0,0.936240674010228,0.0374496269604091,0.0374496269604091,1.1489277411705154,0.52,"[-0.23023662771646156, 0.33595613917207373]",0.418,-0.7102235059299309,-0.7102235059299309,2.0,3.0,3.0,4.545166740899512,-3.608926066889284,12.0,13.0,0.087235117795637,2.632716977045505,277.68872234199995,103.90748142891508,103.90748142891508,False,,0.1233772871307369,3.238465055768131,F4_channel_bo_28925843_base+prox0.5.parquet,"{'xyz:GOOGL': 1.35, 'xyz:MU': -0.99, 'xyz:NVDA': -0.69, 'xyz:SNDK': 1.27}",2.0,,103,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base+prox0.75,4.1,18.0,97,42.0,-32.057477047419326,-0.3304894540971064,0.4659513963643626,0.3298969072164948,54,27.0,-13.695921674486693,-0.2536281791571609,-0.2536281791571609,0.4462704725694164,0.2777777777777778,"[-0.48456135440114195, 0.024244570628353904]",0.969,-16.43712803592862,-16.43712803592862,0.0,3.0,3.0,-7.514247468961611,-6.18167420552508,29.0,25.0,0.2350710805073786,15.370726748354327,152.39953970030862,94.30602513796072,54.10937967990427,True,2026-06-10 15:07:44.230450+00:00,0.1513850557088827,10.755647802316304,F4_channel_bo_37269391_base+prox0.75.parquet,"{'xyz:GOOGL': -0.77, 'xyz:META': -0.53, 'xyz:MU': -1.92, 'xyz:NVDA': -4.32, 'xyz:SNDK': -6.15}",0.0,,104,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base+prox0.75,4.3,19.0,80,41.0,-21.445059395953784,-0.2680632424494223,0.5465304606067457,0.3625,48,27.0,-12.164575409991844,-0.2534286543748301,-0.2534286543748301,0.4685462760651092,0.3125,"[-0.45735487038303696, 0.013852274792042254]",0.968,-14.641986025187864,-14.641986025187864,0.0,3.0,3.0,-7.415536262599837,-4.749039147392006,26.0,22.0,0.2485845340805839,14.366616029629595,180.3156829798611,94.81654061810508,67.24015669970451,True,2026-06-10 15:07:44.230450+00:00,0.1530205458448328,10.871482537608344,F4_channel_bo_64914212_base+prox0.75.parquet,"{'xyz:GOOGL': -1.38, 'xyz:META': -1.73, 'xyz:MU': -1.5, 'xyz:NVDA': -4.53, 'xyz:SNDK': -3.02}",0.0,,105,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base+prox0.75,4.5,3.0,49,41.0,2.6970701048470183,0.0550422470376942,1.1916516772724317,0.4285714285714285,29,26.0,-3.459471961513612,-0.1192921366039176,-0.1192921366039176,0.5795311608472288,0.4482758620689655,"[-0.31570777938663785, 0.1270997783089997]",0.839,-5.100064969928605,-5.100064969928605,0.0,3.0,3.0,0.0674095593065197,-3.5268815208201323,12.0,17.0,0.1463227711994314,3.720590755371218,276.34716802471263,99.07571732029056,99.07571732029056,False,,0.1325769191454564,3.7205907553712336,F4_channel_bo_60575324_base+prox0.75.parquet,"{'xyz:GOOGL': -1.27, 'xyz:MU': -0.44, 'xyz:NVDA': -2.61, 'xyz:SNDK': 0.86}",1.0,,106,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base+prox0.75,4.5,2.0,46,41.0,3.131128367500636,0.0680680079891442,1.2242139351226635,0.5217391304347826,25,23.0,0.936240674010228,0.0374496269604091,0.0374496269604091,1.1489277411705154,0.52,"[-0.23023662771646156, 0.33595613917207373]",0.418,-0.7102235059299309,-0.7102235059299309,2.0,3.0,3.0,4.545166740899512,-3.608926066889284,12.0,13.0,0.087235117795637,2.632716977045505,277.68872234199995,103.82730946500334,103.82730946500334,False,,0.1228661964632525,3.238465055768131,F4_channel_bo_28925843_base+prox0.75.parquet,"{'xyz:GOOGL': 1.35, 'xyz:MU': -0.99, 'xyz:NVDA': -0.69, 'xyz:SNDK': 1.27}",2.0,,107,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base,4.0,18.0,65,41.0,19.98651002973222,0.307484769688188,1.5582815049167358,0.5230769230769231,37,26.0,16.314474505069793,0.4409317433802647,0.4409317433802647,2.0554757442136813,0.5945945945945946,"[-0.1357297754310533, 1.2453705800334416]",0.076,8.171448612071105,8.171448612071105,2.0,3.0,3.0,17.242930690665037,-0.9284561855952458,22.0,15.0,0.0566020869660162,6.647141234913548,246.4116906653153,136.67503328408108,136.67503328408108,False,,0.1562915261167331,9.872902692646022,F4_channel_bo_18908481_base.parquet,"{'xyz:GOOGL': 8.54, 'xyz:META': 1.53, 'xyz:MU': -3.03, 'xyz:NVDA': -2.8, 'xyz:SNDK': 12.08}",3.0,,108,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base,3.9,18.0,56,41.0,12.962209739023647,0.2314680310539937,1.4142675014908814,0.5178571428571429,36,26.0,4.366196690101738,0.1212832413917149,0.1212832413917149,1.297037158469196,0.5555555555555556,"[-0.24245802401931707, 0.6108302788765402]",0.305,-1.5559672808294405,-1.5559672808294405,2.0,3.0,3.0,3.2897008336749445,1.0764958564267928,22.0,14.0,0.1162626590307142,6.132107319833083,251.75213392546297,105.73039101394446,118.17819793477553,True,2026-06-26 15:14:54.044421+00:00,0.1567003986507206,10.481492365779474,F4_channel_bo_77156677_base.parquet,"{'xyz:GOOGL': 6.31, 'xyz:META': -0.85, 'xyz:MU': -3.1, 'xyz:NVDA': -2.6, 'xyz:SNDK': 4.61}",2.0,,109,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,4.6,4.0,46,41.0,1.993267900516575,0.0433319108807951,1.149567297914315,0.4347826086956521,28,26.0,-0.8809046064561881,-0.0314608788020067,-0.0314608788020067,0.8545181752617732,0.5,"[-0.22652719679264288, 0.2026328285883176]",0.591,-2.5214976148711807,-2.5214976148711807,1.0,3.0,3.0,1.4738227578085117,-2.3547273642647,12.0,16.0,0.1152187505249774,2.1463793193976617,288.8917330529762,100.95048247101754,100.95048247101754,False,,0.1340079730144127,3.754116737864635,F4_channel_bo_47407902_base.parquet,"{'xyz:GOOGL': -1.04, 'xyz:MU': -0.44, 'xyz:NVDA': -0.25, 'xyz:SNDK': 0.86}",1.0,,110,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,4.6,2.0,45,41.0,1.9227390431251523,0.04272753429167,1.1302214401847357,0.5333333333333333,24,23.0,2.508225918828812,0.1045094132845338,0.1045094132845338,1.5320172026474943,0.5416666666666666,"[-0.16398823679527802, 0.3891897514278169]",0.247,0.8617617388886527,0.8617617388886527,3.0,3.0,3.0,4.545166740899512,-2.0369408220707004,12.0,12.0,0.0811354320658331,2.009719771924748,291.74878277777776,104.19090538544646,104.19090538544646,False,,0.1239905959317182,3.469797885256241,F4_channel_bo_42345932_base.parquet,"{'xyz:GOOGL': 1.79, 'xyz:MU': -0.8, 'xyz:NVDA': 0.26, 'xyz:SNDK': 1.27}",3.0,,111,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",adverse,4.1,18.0,65,41.0,17.702905550862138,0.2723523930901867,1.4942767065696576,0.5230769230769231,37,26.0,14.7291491724464,0.3980851127688216,0.3980851127688216,1.984309159176576,0.5945945945945946,"[-0.14925531083169075, 1.1762282092520329]",0.087,7.0232276411522,7.0232276411522,2.0,3.0,3.0,15.730667932105815,-1.001518759659418,22.0,15.0,0.1001787467951678,6.472419752733224,246.4116906653153,108.23506415544564,132.73754588184784,True,2026-06-29 16:52:27.017871+00:00,0.1562915261167331,10.385209713993362,F4_channel_bo_18908481_adverse.parquet,"{'xyz:GOOGL': 7.75, 'xyz:META': 1.37, 'xyz:MU': -2.83, 'xyz:NVDA': -2.76, 'xyz:SNDK': 11.2}",3.0,,112,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",adverse,3.9,18.0,56,41.0,11.32291822751648,0.2021949683485085,1.3622633742651664,0.5178571428571429,36,26.0,2.9087691888595835,0.0807991441349884,0.0807991441349884,1.197764444252446,0.5555555555555556,"[-0.25648011189134706, 0.5342752789422063]",0.366,-2.4299311956597025,-2.4299311956597025,2.0,3.0,3.0,2.2206828940196024,0.6880862948399824,22.0,14.0,0.2089264659048419,6.464434122105192,251.75213392546297,104.79111465821292,115.0028914237396,True,2026-06-26 15:14:54.044421+00:00,0.1567003986507206,10.913012150087198,F4_channel_bo_77156677_adverse.parquet,"{'xyz:GOOGL': 5.39, 'xyz:META': -1.13, 'xyz:MU': -2.89, 'xyz:NVDA': -2.81, 'xyz:SNDK': 4.35}",2.0,,113,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",adverse,4.4,4.0,46,41.0,1.3789950773870556,0.0299781538562403,1.1027486156103108,0.4347826086956521,28,26.0,-1.027010181556222,-0.0366789350555793,-0.0366789350555793,0.8285638950735297,0.5,"[-0.2263686749992115, 0.19267594111278327]",0.616,-2.6617468871858048,-2.6617468871858048,1.0,3.0,3.0,1.3880193843440134,-2.415029565900236,12.0,16.0,0.1919382387092742,2.193624104976552,288.8917330529762,100.18574865342671,100.18574865342671,False,,0.1340079730144127,4.00776115343534,F4_channel_bo_47407902_adverse.parquet,"{'xyz:GOOGL': -1.07, 'xyz:MU': -0.49, 'xyz:NVDA': -0.4, 'xyz:SNDK': 0.93}",1.0,,114,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",adverse,4.5,2.0,45,41.0,1.365995427973633,0.0303554539549696,1.0926308544737708,0.5333333333333333,24,23.0,2.1047518224761426,0.0876979926031726,0.0876979926031726,1.4518855138130458,0.5416666666666666,"[-0.1685823804617194, 0.3553780423797284]",0.267,0.4700151168465596,0.4700151168465596,2.0,3.0,3.0,4.2098788958510855,-2.105127073374942,12.0,12.0,0.1351719784522317,2.0799071593704133,291.74878277777776,103.22371560022344,103.22371560022344,False,,0.1239905959317182,3.518566800864619,F4_channel_bo_42345932_adverse.parquet,"{'xyz:GOOGL': 1.39, 'xyz:MU': -0.83, 'xyz:NVDA': 0.23, 'xyz:SNDK': 1.32}",3.0,,115,1-2,,,,,
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",standard_fee,3.8,18.0,65,41.0,13.164310838573162,0.2025278590549717,1.3748944329219586,0.5230769230769231,37,26.0,10.760778784674727,0.2908318590452629,0.2908318590452629,1.741681228867896,0.5675675675675675,"[-0.20866832808782498, 1.0006900140204187]",0.158,3.888528322765677,3.888528322765677,2.0,3.0,3.0,12.353517025348632,-1.5927382406739017,22.0,15.0,0.2354886492769727,6.691401558566174,246.4116906653153,106.69018126864184,124.12482702219044,True,2026-06-26 18:37:27.635158+00:00,0.1562915261167331,10.34650118151876,F4_channel_bo_18908481_standard_fee.parquet,"{'xyz:GOOGL': 6.39, 'xyz:META': 0.8, 'xyz:MU': -2.68, 'xyz:NVDA': -2.73, 'xyz:SNDK': 8.99}",3.0,,116,1-2,,,,,
