asset,ref,theta,H,delay,fee,n_all,mean_all,t_all,win_all,total_all,sr_all,skew_all,kurt_all,n_dev,mean_dev,t_dev,win_dev,total_dev,sr_dev,skew_dev,kurt_dev,n_val,mean_val,t_val,win_val,total_val,sr_val,skew_val,kurt_val,gross_mean_all,hold_min_mean
gold,ok,2,6,1,hip3_standard,2148,-19.678763792593237,-39.93112864352445,0.09636871508379888,-42269.98462649027,-0.8615776948037167,-1.9916899609403054,66.72995153464028,1541,-20.014238498064863,-33.89396255697733,0.09669046073977937,-30841.941525517956,-0.8634178562134045,-3.2601149746690234,81.04091397464195,607,-18.827089128455214,-21.132521420639957,0.09555189456342669,-11428.043100972314,-0.8577425849284163,1.820754887218429,20.210977530256844,-0.6787637925932364,43.06425630207945
gold,ok,2,6,1,hip3_growth,2148,-3.4787637925932358,-7.058927379104948,0.329608938547486,-7472.38462649027,-0.15230760025267548,-1.9916899609403067,66.7299515346403,1541,-3.814238498064865,-6.459384245335728,0.34717715768981183,-5877.741525517957,-0.164546936292591,-3.2601149746690234,81.04091397464195,607,-2.6270891284552134,-2.948783898680433,0.28500823723228996,-1594.6431009723146,-0.1196874463441501,1.820754887218429,20.210977530256844,-0.6787637925932364,43.06425630207945
gold,ok,2,6,1,zero,2148,-1.6787637925932364,-3.4064605719472265,0.41154562383612664,-3605.9846264902717,-0.07349981196922649,-1.9916899609403054,66.72995153464028,1541,-2.014238498064865,-3.4110977662644384,0.42504866969500327,-3103.9415255179574,-0.08689461185694508,-3.2601149746690234,81.04091397464195,607,-0.8270891284552132,-0.9283686184627076,0.3772652388797364,-502.04310097231445,-0.03768131983478718,1.820754887218429,20.210977530256844,-0.6787637925932364,43.06425630207945
gold,ok,2,6,0,hip3_standard,3250,-19.55877181740055,-51.21697113531209,0.09076923076923077,-63566.00840655179,-0.8984051051768422,-1.8182599748982355,46.56897819192094,1970,-20.047936860801933,-41.30890912978923,0.08426395939086294,-39494.43561577981,-0.9307019275339027,-2.7236167122037305,65.940552087924,1280,-18.80591624279061,-30.434741162729,0.10078125,-24071.572790771977,-0.8506768764684128,-0.5379466726755758,19.499945371165882,-0.5587718174005495,45.979508468553846
gold,ok,2,6,0,hip3_growth,3250,-3.358771817400549,-8.79534363547612,0.33692307692307694,-10916.008406551784,-0.15428053336110745,-1.818259974898236,46.56897819192094,1970,-3.847936860801932,-7.928699856932568,0.34060913705583756,-7580.4356157798065,-0.17863595033458515,-2.723616712203731,65.940552087924,1280,-2.605916242790608,-4.2173104100411845,0.33125,-3335.5727907719784,-0.11787740948836999,-0.5379466726755755,19.499945371165882,-0.5587718174005495,45.979508468553846
gold,ok,2,6,0,zero,3250,-1.5587718174005494,-4.081829468827681,0.41507692307692307,-5066.008406551786,-0.07160002538158139,-1.818259974898236,46.568978191920934,1970,-2.0479368608019324,-4.219787715504051,0.4203045685279188,-4034.4356157798065,-0.09507306397910543,-2.723616712203731,65.940552087924,1280,-0.8059162427906085,-1.3042625486314272,0.40703125,-1031.5727907719788,-0.03645524649058745,-0.5379466726755758,19.499945371165882,-0.5587718174005495,45.979508468553846
gold,ok,2,12,1,hip3_standard,1409,-19.908836065032226,-25.366901599151046,0.13555713271823988,-28051.550015630404,-0.6757902593416216,-2.2142237605211053,39.760048119724225,1023,-20.471254346524628,-21.734350495497246,0.13294232649071358,-20942.093196494694,-0.679530335952047,-2.8238127358229663,45.93007966888123,386,-18.41828191485935,-13.110447132026843,0.14248704663212436,-7109.456819135708,-0.667304189132171,-0.07017545330039168,14.959199395519766,-0.908836065032222,73.3916786828247
gold,ok,2,12,1,hip3_growth,1409,-3.7088360650322225,-4.725624300774646,0.37189496096522356,-5225.750015630401,-0.12589361216580133,-2.214223760521106,39.760048119724225,1023,-4.271254346524627,-4.534794861680881,0.37438905180840665,-4369.493196494693,-0.1417815856273245,-2.8238127358229668,45.93007966888123,386,-2.2182819148593484,-1.579010892716963,0.36528497409326427,-856.2568191357085,-0.08036953833720713,-0.07017545330039227,14.95919939551977,-0.908836065032222,73.3916786828247
gold,ok,2,12,1,zero,1409,-1.9088360650322223,-2.4321490453994903,0.44073811213626685,-2689.550015630401,-0.0647939847018213,-2.2142237605211057,39.760048119724225,1023,-2.471254346524626,-2.623733124590173,0.44574780058651026,-2528.093196494692,-0.08203172448013311,-2.8238127358229663,45.93007966888123,386,-0.4182819148593481,-0.29774019946030966,0.4274611398963731,-161.45681913570837,-0.015154577137766686,-0.07017545330039227,14.95919939551977,-0.908836065032222,73.3916786828247
gold,ok,2,12,0,hip3_standard,2032,-19.4190886804367,-29.47707623943416,0.13828740157480315,-39459.588198647376,-0.653916886990424,-1.4081251148725424,34.93769436874672,1191,-20.524823762587076,-24.013827968602637,0.12762384550797648,-24445.065101241205,-0.6958337898241165,-2.871713006843335,49.122219046084794,841,-17.853178474918156,-17.301328497150397,0.15338882282996433,-15014.52309740617,-0.5965975343844965,0.563848167723716,15.545669796400285,-0.419088680436702,80.95322727317914
gold,ok,2,12,0,hip3_growth,2032,-3.219088680436702,-4.886394208103399,0.3838582677165354,-6541.188198647378,-0.10839934270334368,-1.4081251148725429,34.93769436874672,1191,-4.324823762587076,-5.059998323522765,0.38287153652392947,-5150.8651012412065,-0.14662043113509501,-2.871713006843335,49.122219046084794,841,-1.6531784749181588,-1.602077966069753,0.38525564803804996,-1390.3230974061717,-0.05524406779550873,0.5638481677237153,15.545669796400285,-0.419088680436702,80.95322727317914
gold,ok,2,12,0,zero,2032,-1.419088680436702,-2.154096204622203,0.44734251968503935,-2883.5881986473782,-0.047786282227001424,-1.4081251148725422,34.93769436874672,1191,-2.524823762587075,-2.9540172518472225,0.4475230898404702,-3007.0651012412063,-0.0855967246140926,-2.871713006843335,49.122219046084794,841,0.14682152508184063,0.14228320405031833,0.4470868014268728,123.47690259382796,0.004906317381045459,0.5638481677237162,15.54566979640028,-0.419088680436702,80.95322727317914
gold,ok,2,36,1,hip3_standard,709,-20.173375968046997,-11.665397357835735,0.17489421720733428,-14302.92356134532,-0.43810319371630935,-1.2419030848010815,29.618860545246374,527,-21.361846743480886,-10.614985098785562,0.17077798861480076,-11257.693233814427,-0.4623960135368815,-1.9001988874517282,36.258465530721416,182,-16.73203476665326,-4.954731064277675,0.18681318681318682,-3045.230327530893,-0.36726910156353576,0.749235885791404,8.710891693182855,-1.1733759680469957,166.4543194655148
gold,ok,2,36,1,hip3_growth,709,-3.9733759680469958,-2.2976327607614957,0.40479548660084624,-2817.12356134532,-0.0862894095759791,-1.2419030848010817,29.618860545246374,527,-5.1618467434808855,-2.5649901397680352,0.40417457305502846,-2720.2932338144265,-0.11173272542095611,-1.900198887451728,36.2584655307214,182,-0.5320347666532591,-0.15754743654168832,0.4065934065934066,-96.83032753089316,-0.011678192967823466,0.7492358857914034,8.710891693182854,-1.1733759680469957,166.4543194655148
gold,ok,2,36,1,zero,709,-2.173375968046996,-1.256770027753247,0.461212976022567,-1540.9235613453202,-0.04719898911594241,-1.2419030848010817,29.618860545246374,527,-3.3618467434808847,-1.670546255432754,0.4629981024667932,-1771.6932338144263,-0.07277013785251994,-1.9001988874517275,36.2584655307214,182,1.2679652333467402,0.37547296654008777,0.45604395604395603,230.7696724691067,0.02783190798725566,0.7492358857914039,8.710891693182855,-1.1733759680469957,166.4543194655148
gold,ok,2,36,0,hip3_standard,1018,-18.95281061478689,-14.628442931172598,0.1738703339882122,-19293.961205853055,-0.4584840299161861,-1.2166986682731298,20.494692928753846,583,-21.878143773843725,-12.869533196778875,0.13893653516295026,-12754.957820150892,-0.5330016053689607,-2.320016388831733,29.39920438810331,435,-15.032191691269338,-7.564048165305529,0.2206896551724138,-6539.003385702162,-0.36266835059318514,0.18659625473155636,8.618013292360478,0.04718938521311201,171.26406625482977
gold,ok,2,36,0,hip3_growth,1018,-2.752810614786888,-2.124715631744782,0.44106090373280943,-2802.3612058530516,-0.06659274605312873,-1.216698668273131,20.494692928753842,583,-5.678143773843724,-3.340094139107427,0.4219554030874786,-3310.357820150891,-0.13833256505941505,-2.3200163888317324,29.3992043881033,435,1.1678083087306639,0.5876294339842091,0.4666666666666667,507.9966142978388,0.028174674846805643,0.1865962547315564,8.618013292360475,0.04718938521311201,171.26406625482977
gold,ok,2,36,0,zero,1018,-0.952810614786888,-0.7354125984750253,0.4901768172888016,-969.961205853052,-0.023049270068344594,-1.21669866827313,20.494692928753846,583,-3.8781437738437234,-2.2812675771439332,0.4716981132075472,-2260.9578201508907,-0.09448044946946554,-2.320016388831733,29.39920438810331,435,2.967808308730664,1.4933713894608465,0.5149425287356322,1290.9966142978387,0.07160167767347128,0.18659625473155636,8.618013292360478,0.04718938521311201,171.26406625482977
gold,ok,3,6,1,hip3_standard,2029,-19.46983904482489,-38.39724964860601,0.10004928536224741,-39504.303421949706,-0.8524307228730484,-2.116660442636421,69.71979365788847,1443,-19.770822885409274,-31.932099031643336,0.0990990990990991,-28529.29742364558,-0.8406095157569093,-3.0447522342826474,82.93613146493944,586,-18.72867917799339,-21.51180497651965,0.10238907849829351,-10975.005998304125,-0.8886444727150768,1.1166099394559892,15.645300569384966,-0.4698390448248932,43.29938013111549
gold,ok,3,6,1,hip3_growth,2029,-3.2698390448248933,-6.448580587946512,0.32774765894529323,-6634.503421949708,-0.14316046754374545,-2.116660442636421,69.71979365788847,1443,-3.570822885409274,-5.7672799287224485,0.34026334026334026,-5152.697423645583,-0.1518231038715535,-3.0447522342826487,82.93613146493946,586,-2.528679177993389,-2.904446854378115,0.29692832764505117,-1481.8059983041258,-0.11998159365311342,1.1166099394559894,15.645300569384963,-0.4698390448248932,43.29938013111549
gold,ok,3,6,1,zero,2029,-1.4698390448248932,-2.8987284700954556,0.4066042385411533,-2982.3034219497085,-0.06435266139604512,-2.116660442636421,69.71979365788847,1443,-1.7708228854092738,-2.8600778061756826,0.41372141372141374,-2555.297423645582,-0.0752912803287362,-3.0447522342826474,82.93613146493946,586,-0.7286791779933891,-0.8369626185846114,0.3890784982935154,-427.005998304126,-0.03457460709067305,1.1166099394559896,15.645300569384966,-0.4698390448248932,43.29938013111549
gold,ok,3,6,0,hip3_standard,3057,-19.53314898138744,-48.07706871678664,0.09224730127576054,-59712.83643610141,-0.8695413942473689,-1.3458240745765506,45.19349912435305,1842,-20.063894620032347,-38.01061435818024,0.08523344191096634,-36957.69389009958,-0.8856458178054323,-2.1666031633208984,61.6717427691507,1215,-18.728512383540608,-29.464061960933623,0.102880658436214,-22755.142546001836,-0.8452875650838472,-0.01398317002965993,17.67114970375403,-0.5331489813874438,47.54311325182095
gold,ok,3,6,0,hip3_growth,3057,-3.3331489813874438,-8.203901622526256,0.33235197906444225,-10189.436436101416,-0.14837909726033163,-1.3458240745765508,45.19349912435305,1842,-3.863894620032346,-7.32006477825391,0.3333333333333333,-7117.293890099581,-0.170557221091856,-2.1666031633208997,61.671742769150725,1215,-2.528512383540604,-3.9779051326629773,0.3308641975308642,-3072.1425460018336,-0.11412118764145716,-0.01398317002966074,17.67114970375403,-0.5331489813874438,47.54311325182095
gold,ok,3,6,0,zero,3057,-1.5331489813874437,-3.773549723163991,0.4079162577690546,-4686.8364361014155,-0.06824995315066083,-1.3458240745765502,45.19349912435305,1842,-2.0638946200323462,-3.910003713817651,0.40716612377850164,-3801.693890099582,-0.09110293256812532,-2.1666031633208984,61.6717427691507,1215,-0.7285123835406041,-1.1461099295217954,0.4090534979423868,-885.1425460018339,-0.032880479036747186,-0.013983170029660107,17.67114970375403,-0.5331489813874438,47.54311325182095
gold,ok,3,12,1,hip3_standard,1320,-19.84922852088743,-25.64411124996202,0.12954545454545455,-26200.981647571407,-0.7058309318769362,0.043016777383126564,12.914855684250723,950,-20.662242695704247,-22.919961840912126,0.1231578947368421,-19629.130560919035,-0.7436217564191226,-0.07123310819453865,12.673541842507694,370,-17.761759693655055,-11.822057268090946,0.14594594594594595,-6571.85108665237,-0.6145994917589256,0.2883825463601783,13.428486612062635,-0.8492285208874293,78.87764193930556
gold,ok,3,12,1,hip3_growth,1320,-3.6492285208874287,-4.71460248783451,0.36666666666666664,-4816.981647571406,-0.1297651626520097,0.04301677738312626,12.914855684250723,950,-4.46224269570425,-4.949822428118777,0.36947368421052634,-4239.130560919037,-0.16059344572686993,-0.0712331081945385,12.673541842507694,370,-1.5617596936550546,-1.039492305707849,0.35945945945945945,-577.8510866523702,-0.054040631701196634,0.2883825463601784,13.428486612062635,-0.8492285208874293,78.87764193930556
gold,ok,3,12,1,zero,1320,-1.849228520887429,-2.3891015142647865,0.4401515151515151,-2440.9816475714065,-0.06575785496035123,0.04301677738312627,12.914855684250723,950,-2.6622426957042493,-2.9531402711417374,0.44105263157894736,-2529.1305609190367,-0.0958125223166196,-0.07123310819453847,12.673541842507694,370,0.23824030634494567,0.15857046789027324,0.43783783783783786,88.1489133476299,0.008243686082995487,0.28838254636017824,13.428486612062635,-0.8492285208874293,78.87764193930556
gold,ok,3,12,0,hip3_standard,1898,-19.565188254894217,-28.19437734752762,0.1380400421496312,-37134.727307789224,-0.6471640793761364,-1.2112040720993917,34.997418679827035,1101,-21.02208774443612,-23.653034183469796,0.12170753860127158,-23145.31860662417,-0.7128418685762422,-2.706847955188084,52.5477423134112,797,-17.552583062942354,-15.915834908903044,0.1606022584692597,-13989.408701165057,-0.5637677970966709,0.5156501545858422,14.960256719048912,-0.5651882548942184,82.96437962599228
gold,ok,3,12,0,hip3_growth,1898,-3.365188254894218,-4.849398138564884,0.3719704952581665,-6387.127307789226,-0.11131142366397734,-1.2112040720993924,34.99741867982705,1101,-4.82208774443612,-5.425579402075589,0.3651226158038147,-5309.118606624168,-0.16351306682621033,-2.706847955188084,52.5477423134112,797,-1.352583062942355,-1.2264570207799528,0.38143036386449186,-1078.008701165057,-0.04344333657620952,0.5156501545858425,14.960256719048916,-0.5651882548942184,82.96437962599228
gold,ok,3,12,0,zero,1898,-1.5651882548942182,-2.2555115597912465,0.4367755532139094,-2970.727307789226,-0.05177223969595967,-1.2112040720993915,34.997418679827035,1101,-3.0220877444361207,-3.400306648587345,0.4305177111716621,-3327.3186066241688,-0.10247653329842905,-2.7068479551880835,52.5477423134112,797,0.44741693705764457,0.4056960779003905,0.4454203262233375,356.59129883494273,0.014370492370508404,0.5156501545858423,14.960256719048912,-0.5651882548942184,82.96437962599228
gold,ok,3,36,1,hip3_standard,653,-20.877084342171084,-11.408776635956544,0.17611026033690658,-13632.736075437719,-0.4464599300166666,-1.444015223622672,30.27626794523698,483,-21.797360616574885,-10.04135060394616,0.16563146997929606,-10528.125177805668,-0.4568972728215162,-2.0168229699447595,35.303081105257284,170,-18.26241704489441,-5.412501696770597,0.20588235294117646,-3104.6108976320493,-0.4151199303500034,0.6767994270554722,9.16529439186915,-1.8770843421710834,172.90279770250126
gold,ok,3,36,1,hip3_growth,653,-4.677084342171083,-2.555903386354311,0.3996937212863706,-3054.1360754377174,-0.10002022858478316,-1.4440152236226713,30.27626794523697,483,-5.597360616574885,-2.5785259691033375,0.40165631469979296,-2703.525177805669,-0.11732699411170652,-2.0168229699447604,35.303081105257284,170,-2.062417044894404,-0.6112463496752932,0.3941176470588235,-350.6108976320487,-0.04688045497617071,0.6767994270554717,9.165294391869152,-1.8770843421710834,172.90279770250126
gold,ok,3,36,1,zero,653,-2.8770843421710834,-1.572250803065174,0.46248085758039814,-1878.7360754377175,-0.061526928425684996,-1.444015223622671,30.27626794523697,483,-3.7973606165748843,-1.749323231898579,0.4699792960662526,-1834.1251778056692,-0.07959696314394989,-2.016822969944759,35.30308110525728,170,-0.2624170448944035,-0.07777353333137053,0.4411764705882353,-44.61089763204859,-0.005964957712411519,0.6767994270554717,9.165294391869152,-1.8770843421710834,172.90279770250126
gold,ok,3,36,0,hip3_standard,927,-18.97871039948411,-13.412532403727319,0.1779935275080906,-17593.264540321772,-0.440525362390661,-0.6955616428472294,15.481881916230643,519,-22.173224245690175,-11.633177994640842,0.14065510597302505,-11507.903383513201,-0.5106398386410073,-1.4161999925814919,20.502118692277328,408,-14.915100874530811,-7.113724733548264,0.22549019607843138,-6085.361156808571,-0.3521818533167606,0.29079412101386554,8.12069027842649,0.021289600515886502,180.5105110615786
gold,ok,3,36,0,hip3_growth,927,-2.7787103994841127,-1.9637553073504836,0.4153182308522114,-2575.8645403217724,-0.06449818664943172,-0.6955616428472295,15.48188191623064,519,-5.973224245690177,-3.13385099442741,0.3853564547206166,-3100.1033835132016,-0.13756079094264548,-1.4161999925814919,20.502118692277328,408,1.2848991254691884,0.6128298270226907,0.4534313725490196,524.2388431914288,0.03033959737446688,0.29079412101386476,8.12069027842649,0.021289600515886502,180.5105110615786
gold,ok,3,36,0,zero,927,-0.978710399484113,-0.6916689633086133,0.4627831715210356,-907.2645403217728,-0.022717389344850698,-0.6955616428472295,15.48188191623064,519,-4.173224245690176,-2.189481327737028,0.43159922928709055,-2165.9033835132013,-0.09610756342060525,-1.4161999925814919,20.502118692277328,408,3.0848991254691884,1.4713358893083524,0.5024509803921569,1258.6388431914288,0.07284198078460327,0.29079412101386554,8.12069027842649,0.021289600515886502,180.5105110615786
gold,ok,5,6,1,hip3_standard,1772,-19.367177096930828,-34.164295624001454,0.1072234762979684,-34318.63781576142,-0.8115973351803691,-2.745001132029033,67.91179973942674,1240,-19.87843497966212,-28.24503056537365,0.1032258064516129,-24649.25937478103,-0.8021049684137015,-3.8155557457839473,78.95418860646454,532,-18.175523385301496,-19.460150123257762,0.11654135338345864,-9669.378440980396,-0.843704509015642,1.1640335745091284,16.87363440398943,-0.3671770969308285,44.80049654530662
gold,ok,5,6,1,hip3_growth,1772,-3.167177096930829,-5.5869977380575,0.34650112866817157,-5612.2378157614285,-0.13272313662690205,-2.745001132029033,67.91179973942674,1240,-3.6784349796621236,-5.226644277559835,0.3564516129032258,-4561.259374781033,-0.14842672354199044,-3.815555745783946,78.9541886064645,532,-1.9755233853014946,-2.115151285330415,0.3233082706766917,-1050.9784409803951,-0.09170343832808797,1.164033574509129,16.87363440398943,-0.3671770969308285,44.80049654530662
gold,ok,5,6,1,zero,1772,-1.3671770969308288,-2.41174241739706,0.4255079006772009,-2422.6378157614286,-0.05729267012096125,-2.745001132029033,67.91179973942674,1240,-1.8784349796621236,-2.6690458011360776,0.4282258064516129,-2329.2593747810333,-0.07579580744513366,-3.8155557457839473,78.95418860646454,532,-0.17552338530149467,-0.18792919222737653,0.4191729323308271,-93.37844098039517,-0.008147763807248647,1.1640335745091286,16.87363440398943,-0.3671770969308285,44.80049654530662
gold,ok,5,6,0,hip3_standard,2627,-19.27214977512804,-42.062660698820636,0.09744956223829464,-50627.93745926136,-0.8206664975583781,-1.759172185957089,46.635295640969865,1565,-19.894070607542357,-34.06396966211398,0.0926517571884984,-31134.22050080379,-0.8610692621454858,-3.019609573190736,68.93893489950638,1062,-18.355665685929917,-24.91004143601778,0.10451977401129943,-19493.71695845757,-0.7643850625597823,-0.11682682517914086,18.11404472631957,-0.2721497751280418,48.514259069623144
gold,ok,5,6,0,hip3_growth,2627,-3.0721497751280413,-6.705157188739748,0.3460220784164446,-8070.537459261364,-0.13082144054229353,-1.759172185957088,46.63529564096983,1565,-3.694070607542359,-6.325236880245248,0.34952076677316296,-5781.220500803792,-0.1598893818715956,-3.019609573190736,68.93893489950638,1062,-2.155665685929919,-2.9254031140846415,0.3408662900188324,-2289.316958457574,-0.0897683951315678,-0.1168268251791407,18.114044726319573,-0.2721497751280418,48.514259069623144
gold,ok,5,6,0,zero,2627,-1.2721497751280417,-2.776545687619651,0.4191092500951656,-3341.937459261366,-0.054171989762728585,-1.759172185957088,46.63529564096983,1565,-1.894070607542359,-3.2431554600376096,0.4172523961661342,-2964.2205008037918,-0.08198050628560778,-3.019609573190736,68.93893489950638,1062,-0.3556656859299194,-0.4826655227587372,0.4218455743879473,-377.7169584575744,-0.014810987639543966,-0.1168268251791407,18.114044726319573,-0.2721497751280418,48.514259069623144
gold,ok,5,12,1,hip3_standard,1166,-19.5778729376525,-24.46753265289583,0.14408233276157806,-22827.799845302816,-0.7165407622119312,-0.1888923497615746,11.848728630965303,827,-20.15194103836426,-22.14145628993135,0.13905683192261184,-16665.655238727242,-0.7699338738224072,-0.2226901158969809,10.911632926779985,339,-18.177417718512018,-11.179666919644776,0.15634218289085547,-6162.144606575574,-0.6071961588499412,-0.16449189600450706,12.774694068014337,-0.5778729376525011,79.41588934391082
gold,ok,5,12,1,hip3_growth,1166,-3.3778729376525014,-4.221511533073405,0.3816466552315609,-3938.5998453028164,-0.12362852987699471,-0.1888923497615745,11.848728630965303,827,-3.95194103836426,-4.342099333992033,0.3808948004836759,-3268.255238727243,-0.15098958790088443,-0.2226901158969811,10.911632926779985,339,-1.9774177185120156,-1.2161722746490238,0.3834808259587021,-670.3446065755733,-0.0660534109803467,-0.16449189600450764,12.774694068014348,-0.5778729376525011,79.41588934391082
gold,ok,5,12,1,zero,1166,-1.5778729376525016,-1.9719536308709138,0.44596912521440824,-1839.7998453028167,-0.05774939295089067,-0.1888923497615745,11.848728630965303,827,-2.15194103836426,-2.3643930055543314,0.4486094316807739,-1779.6552387272432,-0.08221800057627081,-0.22269011589698093,10.911632926779985,339,-0.1774177185120154,-0.10911731409394006,0.43952802359882004,-60.14460657557322,-0.005926438994836187,-0.16449189600450764,12.774694068014348,-0.5778729376525011,79.41588934391082
gold,ok,5,12,0,hip3_standard,1636,-19.11029237850957,-25.466295355246007,0.1466992665036675,-31264.438331241654,-0.6296136312420962,-1.2586324986465953,29.11389599090517,942,-20.49943854854915,-21.426164675298104,0.12738853503184713,-19310.4711127333,-0.6981021685099795,-2.618842662704392,43.764814354100196,694,-17.22473662609273,-14.374385957866545,0.1729106628242075,-11953.967218508356,-0.5456442292176706,0.19791401974009099,13.657588888833125,-0.11029237850957051,84.00488020983089
gold,ok,5,12,0,hip3_growth,1636,-2.91029237850957,-3.8782433995929453,0.38753056234718825,-4761.238331241657,-0.09588339707822487,-1.2586324986465955,29.11389599090517,942,-4.299438548549151,-4.493804946626629,0.386411889596603,-4050.0711127333,-0.1464160770554367,-2.618842662704392,43.764814354100196,694,-1.0247366260927329,-0.8551631347619781,0.38904899135446686,-711.1672185083565,-0.03246154868042947,0.19791401974009099,13.657588888833125,-0.11029237850957051,84.00488020983089
gold,ok,5,12,0,zero,1636,-1.1102923785095702,-1.4795709600759392,0.45415647921760394,-1816.4383312416567,-0.03658003772668362,-1.2586324986465953,29.11389599090517,942,-2.499438548549151,-2.6124316434409094,0.44904458598726116,-2354.4711127333003,-0.08511762244937635,-2.618842662704392,43.764814354100196,694,0.7752633739072672,0.6469727344718628,0.4610951008645533,538.0327814916434,0.024558749157041784,0.19791401974009099,13.657588888833125,-0.11029237850957051,84.00488020983089
gold,ok,5,36,1,hip3_standard,565,-20.800354395918703,-10.425398458276629,0.17876106194690267,-11752.200233694068,-0.438599809558604,-1.612772156534558,29.33831886702881,413,-22.41129017873104,-9.49696255422346,0.16707021791767554,-9255.86284381592,-0.4673149768042699,-2.2119741159575907,35.71026890755539,152,-16.423272301829904,-4.419683601171379,0.21052631578947367,-2496.3373898781456,-0.3584836773651737,0.2674589963347844,7.7920495057639725,-1.8003543959187025,181.5568313056342
gold,ok,5,36,1,hip3_growth,565,-4.600354395918702,-2.3057553113685127,0.41238938053097346,-2599.2002336940664,-0.09700385500873633,-1.6127721565345587,29.338318867028825,413,-6.211290178731043,-2.6320836404503987,0.4043583535108959,-2565.262843815921,-0.12951636887701207,-2.2119741159575925,35.71026890755542,152,-0.2232723018299056,-0.060085037430906534,0.4342105263157895,-33.93738987814565,-0.0048735400803683595,0.2674589963347843,7.792049505763976,-1.8003543959187025,181.5568313056342
gold,ok,5,36,1,zero,565,-2.8003543959187027,-1.4035727394898339,0.4654867256637168,-1582.200233694067,-0.05904874894763996,-1.6127721565345587,29.338318867028825,413,-4.4112901787310435,-1.8693193166978364,0.45036319612590797,-1821.8628438159208,-0.09198319021842785,-2.211974115957592,35.71026890755541,152,1.5767276981700933,0.4243148029847013,0.506578947368421,239.6626101218542,0.034416475173498884,0.2674589963347847,7.7920495057639725,-1.8003543959187025,181.5568313056342
gold,ok,5,36,0,hip3_standard,794,-18.747634348563537,-11.687176401029152,0.20906801007556675,-14885.621672759447,-0.41476237047942127,-1.3608798947089598,23.2547324207012,443,-21.840444250221093,-10.394154870215472,0.17832957110609482,-9675.316802847945,-0.4938412011745079,-3.008105289793569,36.99050231971383,351,-14.84417341855129,-6.023451678462063,0.24786324786324787,-5210.3048699115025,-0.3215080656020945,0.4231799354416162,8.013912118441334,0.25236565143646456,190.14831030073466
gold,ok,5,36,0,hip3_growth,794,-2.547634348563536,-1.588181819817944,0.44836272040302266,-2022.8216727594477,-0.05636246375831258,-1.3608798947089604,23.25473242070121,443,-5.640444250221094,-2.684361655007129,0.42663656884875845,-2498.7168028479446,-0.12753787110620854,-3.0081052897935674,36.99050231971381,351,1.3558265814487105,0.5501657564525911,0.4757834757834758,475.89513008849735,0.029365675622510877,0.42317993544161525,8.013912118441334,0.25236565143646456,190.14831030073466
gold,ok,5,36,0,zero,794,-0.7476343485635357,-0.4660713107944764,0.49496221662468515,-593.6216727594474,-0.01654025190041161,-1.3608798947089604,23.25473242070121,443,-3.8404442502210943,-1.8277179644284243,0.4762979683972912,-1701.3168028479447,-0.08683750109861973,-3.0081052897935674,36.99050231971381,351,3.1558265814487108,1.2805676936653305,0.5185185185185185,1107.6951300884975,0.06835164686968925,0.4231799354416162,8.013912118441334,0.25236565143646456,190.14831030073466
gold,ok,8,6,1,hip3_standard,1212,-18.84933478154824,-25.469041209282423,0.10973597359735973,-22845.393755236466,-0.7315790937391142,-3.2766216400711645,71.283411904385,809,-18.84640769849011,-19.43601139756181,0.11495673671199011,-15246.743828078499,-0.683333770630607,-4.212236430719697,77.93054503580008,403,-18.85521073736469,-17.44269507620482,0.09925558312655088,-7598.6499271579705,-0.8688825308467022,0.8565599742928959,18.25908573849762,0.15066521845175743,44.49163153609736
gold,ok,8,6,1,hip3_growth,1212,-2.6493347815482426,-3.5797558646202323,0.36303630363036304,-3210.99375523647,-0.10282580053667967,-3.2766216400711636,71.283411904385,809,-2.6464076984901097,-2.7291996975407615,0.39184177997527814,-2140.943828078499,-0.09595355147601908,-4.212236430719698,77.93054503580012,403,-2.655210737364692,-2.4562987865809656,0.3052109181141439,-1070.0499271579708,-0.12235695784831203,0.8565599742928965,18.259085738497614,0.15066521845175743,44.49163153609736
gold,ok,8,6,1,zero,1212,-0.8493347815482426,-1.1476130485466551,0.4381188118811881,-1029.39375523647,-0.03296432351418691,-3.2766216400711645,71.283411904385,809,-0.8464076984901103,-0.8728872864273124,0.45982694684796044,-684.7438280784993,-0.030689082681064895,-4.212236430719697,77.93054503580008,403,-0.8552107373646922,-0.7911436432894263,0.3945409429280397,-344.649927157971,-0.03940967195960202,0.8565599742928965,18.259085738497625,0.15066521845175743,44.49163153609736
gold,ok,8,6,0,hip3_standard,1783,-18.848567693322362,-32.583835380356874,0.10487941671340438,-33606.996197193774,-0.7716609643564301,-1.7985642915374298,51.35546268711351,1020,-19.14023117992156,-24.28924688230053,0.11274509803921569,-19523.03580351999,-0.7605258204930414,-3.1606005027626534,65.87544545157013,763,-18.458663687645856,-21.780849962379374,0.09436435124508519,-14083.960393673788,-0.788519711628928,0.48061690354831516,24.447427481838808,0.15143230667763585,47.1207752703122
