universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base
stocks,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=1h)",base,4.7,1.0,46,39.0,-4.783408796816922,-0.1039871477568896,0.728381701531322,0.5,28,24.0,-3.825324291845036,-0.1366187247087512,-0.1366187247087512,0.3771777283333918,0.3571428571428571,"[-0.2658659765305824, -0.00010799549412494112]",0.975,-4.775446091675362,-4.775446091675362,1,3,3.0,-2.660985186775543,-1.1643391050694936,14.0,14.0,0.3732344419522122,5.117820583254127,190.784864704762,92.2351297823195,90.90763952843363,True,2026-08-06 22:07:57.641529+00:00,0.0811611979965245,10.324707252871292,F2_bb_mr_34745707_base.parquet,"{'xyz:GOOGL': -0.91, 'xyz:META': -0.88, 'xyz:MU': 0.62, 'xyz:NVDA': -2.75, 'xyz:SNDK': 0.1}",2.0,
stocks,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=1h)",base,4.8,0.0,37,32.0,-11.08521654718513,-0.2996004472212197,0.3436960097124948,0.3243243243243243,22,18.0,-2.7767558261796155,-0.1262161739172552,-0.1262161739172552,0.3881703919979011,0.3181818181818182,"[-0.2622128002140838, 0.026641062675434722]",0.952,-3.7268776260099417,-3.7268776260099417,1,3,3.0,-1.4368282066908056,-1.33992761948881,9.0,13.0,0.3807467798263608,4.0692521175887055,172.80391207803032,88.95931185983906,85.65440024373092,True,2026-07-14 18:44:59.902255+00:00,0.0623530614330982,11.040688140160938,F2_bb_mr_20448718_base.parquet,"{'xyz:GOOGL': -0.22, 'xyz:META': 0.03, 'xyz:MU': 0.35, 'xyz:NVDA': -2.92, 'xyz:SNDK': -0.01}",2.0,
stocks,F3,"F3:vol_comp_bo(pct=0.1, tf=1h, trail_atr=2.0)",base,4.8,0.0,16,15.0,4.279089576154522,0.2674430985096576,2.6747991323763443,0.6875,13,12.0,1.318938590122301,0.1014568146247923,0.1014568146247923,1.4851321854138384,0.6153846153846154,"[-0.2782151840671714, 0.5740848130065365]",0.328,-0.713106686594474,-0.713106686594474,2,3,3.0,0.1927451612514858,1.126193428870815,2.0,11.0,0.1083066472596496,1.33387673703926,252.33317291410256,105.36720165040424,105.36720165040424,False,,0.0518245936829193,1.3338767370392477,F3_vol_comp_bo_69948422_base.parquet,"{'xyz:GOOGL': -0.5, 'xyz:META': -1.59, 'xyz:MU': 0.24, 'xyz:NVDA': 1.96, 'xyz:SNDK': 1.2}",3.0,
stocks,F3,"F3:vol_comp_bo(pct=0.2, tf=1h, trail_atr=2.0)",base,4.8,4.0,22,21.0,1.451750889731256,0.0659886768059661,1.3293331992008035,0.5454545454545454,13,12.0,-1.3186166735998448,-0.1014320518153726,-0.1014320518153726,0.5914607438810001,0.4615384615384615,"[-0.3647241710083706, 0.21474340872331757]",0.742,-2.521718213104173,-2.521718213104173,0,3,3.0,-0.3161724310317522,-1.0024442425680926,4.0,9.0,0.2129932352831055,1.756542113850157,261.5673076,99.90230770025882,99.90230770025882,False,,0.06163753449862,1.9639505719425607,F3_vol_comp_bo_15529191_base.parquet,"{'xyz:GOOGL': -0.59, 'xyz:META': -1.59, 'xyz:MU': 0.24, 'xyz:NVDA': -0.16, 'xyz:SNDK': 0.78}",2.0,
stocks,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=1.5)",base,4.9,6.0,83,42.0,-8.718337943041726,-0.1050402161812256,0.7705336041786984,0.4457831325301205,51,27.0,-11.008581789159033,-0.2158545448854712,-0.2158545448854712,0.5105434772364481,0.3529411764705882,"[-0.4097281801933137, 0.002316762045794071]",0.971,-13.413406864961662,-13.390881921850797,1,3,3.0,-9.20754850207184,-1.801033287087191,23.0,28.0,0.2211048888622602,13.825859279797218,163.32638278006536,94.46991677907688,80.71326276322556,True,2026-06-05 14:07:23.836538+00:00,0.1321680466114689,10.235207177365185,F5_trend_pullback_6362139_base.parquet,"{'xyz:GOOGL': 1.91, 'xyz:META': -6.37, 'xyz:MU': -4.44, 'xyz:NVDA': -1.79, 'xyz:SNDK': -0.33}",1.0,
stocks,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=2.0)",base,4.6,7.0,79,42.0,-7.116692071626658,-0.090084709767426,0.8129805271400276,0.4177215189873418,51,27.0,-11.248333112866591,-0.2205555512326783,-0.2205555512326783,0.5119887517468485,0.3529411764705882,"[-0.4105686858828648, -0.017551111969413984]",0.981,-13.722923743754135,-13.241462216183027,1,3,3.0,-9.506109392911018,-1.7422237199555777,23.0,28.0,0.2194525598988238,13.69876522904752,161.99902425163395,94.46137362636854,82.07515731093304,True,2026-06-05 14:07:23.836538+00:00,0.1337013186139221,10.447444491048955,F5_trend_pullback_65699219_base.parquet,"{'xyz:GOOGL': 1.45, 'xyz:META': -6.4, 'xyz:MU': -4.44, 'xyz:NVDA': -1.81, 'xyz:SNDK': -0.04}",1.0,
stocks,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=1.5)",base,4.5,2.0,72,42.0,-10.554745640350422,-0.1465936894493114,0.6871576298956698,0.4583333333333333,43,27.0,-11.564789458014744,-0.2689485920468545,-0.2689485920468545,0.4546773376468929,0.3720930232558139,"[-0.5237963635653998, 0.036100176698625086]",0.951,-13.969614533817373,-15.286593362082389,1,3,3.0,-5.278505306400827,-6.286284151613918,18.0,25.0,0.2383220420323366,14.201826950034992,176.22628249302326,92.03883345846504,78.3733929964792,True,2026-06-05 19:07:29.704523+00:00,0.1221506695287744,10.13707650931191,F5_trend_pullback_78731027_base.parquet,"{'xyz:GOOGL': -0.37, 'xyz:META': -5.64, 'xyz:MU': -0.3, 'xyz:NVDA': -5.82, 'xyz:SNDK': 0.56}",1.0,
stocks,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=2.0)",base,4.9,2.0,69,42.0,-9.78611039997914,-0.1418276869562194,0.7058402218387778,0.4202898550724637,43,27.0,-11.321730853791882,-0.263296066367253,-0.263296066367253,0.4679673409915764,0.3720930232558139,"[-0.5191614374369885, 0.04430217845686417]",0.947,-13.796321484679424,-15.13238696262944,1,3,3.0,-5.065480068065531,-6.256250785726349,18.0,25.0,0.2317493377255522,14.048678358008791,177.60118621821704,92.15983386991756,79.39011671959216,True,2026-06-05 19:07:29.704523+00:00,0.1228661964632525,10.18615519989352,F5_trend_pullback_9883134_base.parquet,"{'xyz:GOOGL': -0.38, 'xyz:META': -5.64, 'xyz:MU': -0.3, 'xyz:NVDA': -5.85, 'xyz:SNDK': 0.84}",1.0,
stocks,F6,"F6:orb(or_min=30, target_r=2.0)",base,3.8,14.0,72,41.0,-6.3923404678826765,-0.0887825064983705,0.8047463568668254,0.4444444444444444,34,26.0,-0.4586337253763716,-0.0134892272169521,-0.0134892272169521,0.9471618313920396,0.5,"[-0.2553248334710914, 0.23344748681552346]",0.519,-2.54322078909313,-2.812220544133502,1,3,3.0,-3.292307073309759,2.833673347933386,15.0,19.0,0.1324242179218314,5.381881462651923,246.77310480490195,91.44567837695756,92.94244834463667,True,2026-06-05 14:37:31.823945+00:00,0.1427987324951446,10.185397620530424,F6_orb_91048706_base.parquet,"{'xyz:GOOGL': 1.27, 'xyz:META': -0.69, 'xyz:MU': 0.29, 'xyz:NVDA': -0.07, 'xyz:SNDK': -1.27}",2.0,
stocks,F6,"F6:orb(or_min=30, target_r=None)",base,3.7,11.0,60,41.0,-11.087838234144636,-0.1847973039024106,0.6485966859741304,0.4166666666666667,29,26.0,-0.8873124256866922,-0.0305969801960928,-0.0305969801960928,0.8897061774843996,0.5172413793103449,"[-0.2874081466743544, 0.2709965576142416]",0.561,-3.5204986894092625,-3.5204986894092625,1,3,3.0,-4.027344433721618,3.1400320080349253,13.0,16.0,0.1205954352348228,5.381881462651923,291.90997541666667,91.50989522679602,87.81827187806442,True,2026-06-05 14:37:31.823945+00:00,0.1437186956966165,10.132630748630916,F6_orb_1320256_base.parquet,"{'xyz:GOOGL': -0.47, 'xyz:META': -0.69, 'xyz:MU': -0.35, 'xyz:NVDA': 0.99, 'xyz:SNDK': -0.37}",1.0,
